age,income,credit_amount,employment_years,existing_loans,credit_card_usage,default
53,69049.5631390561,129342.5769392434,0.7592718141358876,1,0.6567388723093563,1
52,33782.12127599501,3495.6565338283835,2.1356909790338867,1,0.8112233891922589,0
36,57336.280865708846,121599.82816848051,5.087810498968031,2,0.46846296449876945,1
37,35190.19787335683,157102.72961761232,3.4238803309592445,2,0.3255871911257048,1
35,67296.48876982022,73620.13287104745,0.6113707626494493,1,0.33649748134748936,1
64,53028.06095903465,1000.0,0.4569887798786797,4,0.597647296541009,0
58,55969.036279628795,98067.41155863374,7.603846401813406,2,0.46768944689128544,1
66,34348.02805162822,100859.1925192764,0.8478191272527551,0,0.0007387055240245521,0
31,64140.6471922157,136203.75253721522,0.9442702794885965,3,0.7714719747262383,1
32,91694.25842462032,200545.1517706717,8.88700893969794,1,0.14231793782476032,1
48,29841.76609143588,80997.31746998466,4.735549435135715,2,0.6748100815949779,0
18,43204.819847049526,57185.59381698598,4.640748968923912,2,0.34421391174489036,0
20,54632.149483361834,41654.10993142784,3.2633456309896935,1,0.578002586265674,1
33,65728.12423991633,109903.93085157996,4.208178107166033,4,0.8551173764867456,1
40,38809.07429421062,123967.71294092509,4.603623868268058,3,0.15427259674128546,1
28,10000.0,72717.23028187078,17.18301952606647,5,0.777635207036862,1
29,77183.7898832805,138934.13728628948,1.2614028794048635,1,0.03830844978479664,0
27,65210.12239168285,123269.20384095878,1.2075714468567424,2,0.9213685806594213,0
49,15141.0493902667,102161.58448224452,0.2946035873658882,1,0.2015865312514502,1
33,37848.62416440888,54879.26396279373,5.3676299699911345,1,0.7944136944198734,0
25,81363.64859054652,75906.78422576384,3.981907355877499,1,0.06722049323822943,0
55,78955.92836915732,1000.0,0.589635751839397,1,0.32704842088585184,0
29,68772.8004535789,111789.35320990169,2.267022285673079,3,0.633547395253158,1
41,46477.751320802745,101317.06443737177,0.9841101435870471,2,0.6588246734526851,1
45,51659.7483762502,109423.94955447433,2.0134578426437097,0,0.6988095933196741,0
25,47381.48389747747,125215.95077822801,15.106703890174131,2,0.3508590752200226,1
45,72564.79566537675,119291.07432161114,5.749299060734698,3,0.6660082278874625,0
53,32483.151870097798,94480.84096769824,0.03798945905990149,0,0.42850143526269835,1
43,33884.00690231591,102433.40215813763,1.4551588741231107,0,0.5659199217467427,0
25,70205.49173672032,29784.179165191526,0.052078008116924694,0,0.5472264898017375,0
67,49112.77088976877,70813.9677155287,6.2740239865007785,1,0.1681398661616964,0
45,77569.34710907616,102523.55268417308,3.1689396378004013,1,0.8465982596671198,1
45,36569.75586038909,63207.32120438197,25.595579874042677,2,0.8671411451089294,0
54,48904.432793223496,143007.53979362734,6.613467541454226,1,0.20372536058994872,0
58,31551.740303120936,67068.39595224848,3.6481528222607915,3,0.4165334873458757,1
53,50147.25362847134,110815.27056241581,8.166231178451255,2,0.46487577040596706,0
44,20429.06126002402,105828.2828407668,6.1005727750571594,1,0.5489220167912904,1
34,40247.33158090075,137313.87968052048,1.3970894264602574,2,0.022272605074152296,1
26,21274.922701437645,145039.5587014151,3.777861281147969,1,0.758815134585405,0
50,63878.464663825165,134701.63054839696,4.059639222793503,1,0.8619583074243617,1
37,64331.78679519303,1000.0,3.000394820462477,0,0.14219387777989145,0
30,15394.745390313103,159707.40740065632,0.987334084283531,2,0.8966289517716616,1
45,76677.71491001145,176365.4112097299,1.2639500570356044,1,0.8509122164102902,1
65,99948.30252839708,75893.78578392653,1.649799248297895,1,0.5422567499970748,0
46,50920.12773472682,111832.34563364249,0.051540478576651914,2,0.274731710062316,1
30,37177.714795507105,55458.415993460905,12.441194508057604,0,0.20748967428035114,0
63,106486.61182006093,2581.074663392428,5.793340227456298,2,0.4891254428623719,0
52,23620.630033949787,63064.23672288068,5.849746388086254,0,0.5072041461106416,0
23,50402.129337381964,72993.04802681948,4.2470242203690916,2,0.6518683454464771,1
35,53592.445452638465,82257.46343240922,5.8448112483687265,2,0.8016374547923306,0
68,76902.95240904829,52054.2954997006,20.048882052640682,1,0.9344998699648972,0
22,57194.77950253577,63328.74165913805,2.431968783837994,0,0.7962808938631863,0
64,40027.32208423097,99449.68391857961,6.233107102684,2,0.9090453225361039,1
42,30976.312592240876,61488.6508444929,2.2277572131624517,1,0.49936849942003037,0
19,43163.563595077285,127176.21662750139,9.630643449267751,3,0.03888459391900645,1
27,29861.452781097116,134083.03256987198,9.760648493240678,2,0.05183018050662436,1
47,50956.50639569366,219019.38730822448,11.627550646294964,0,0.2684875256648306,1
67,38716.07640279027,156283.9966061731,0.027391513888699863,2,0.6139862169549561,1
62,20119.244134204986,112155.15291642072,1.7704731290955587,1,0.3352241500467992,0
22,75102.91576749808,68986.78516661606,0.7189150998209487,2,0.16614370459480599,1
50,40046.54953141921,114687.36758369993,3.0255551248363686,1,0.8504950967123547,1
18,24637.26390049375,116329.7979958178,3.4204381393751833,1,0.9849947719029213,1
35,46634.81731024917,74334.34554971696,1.4779263888712117,0,0.016641526694121223,1
49,51367.43131935318,139186.56983764388,6.426754789588807,1,0.08942409239035054,0
64,15070.665488419327,30095.099265906232,1.5719766933996575,1,0.49933875546185025,0
66,56632.953342515255,87780.00822312447,9.617024644998732,1,0.337667247832789,0
28,29056.848626194707,127792.92296587034,0.9780028788766955,1,0.7821512143919871,0
38,84220.57618381575,85620.79262039515,2.2882831981492533,3,0.6543022039703364,1
43,60479.210241534696,89662.27982853644,4.867451359002885,0,0.06851036552536816,0
42,42002.00019781367,93110.70694038598,4.64859076863802,1,0.5448832108719035,1
39,35096.64459365299,58219.93796561272,0.40620815383463954,2,0.3365325451613973,1
44,47900.64584872752,158695.0465787104,9.362416940572182,2,0.9651126233058702,1
66,62255.8148316658,49098.11640385925,4.557323646772754,4,0.4752790488315919,0
30,49490.117428296006,115907.96637049426,10.195705085862452,2,0.9276637093163028,1
50,45656.82385726287,120682.39491411867,10.110981946617272,2,0.030174590540794077,0
51,51167.40581635791,52568.904939551656,3.947395004431696,2,0.10327466643008376,1
58,37922.82137526091,103655.21271903717,12.0833319166264,1,0.386269037944338,1
52,43135.881463139245,54518.39136276489,9.432806252288241,1,0.886956705855573,1
18,10000.0,169552.12375279726,15.865086024747528,0,0.5446040794302353,1
38,69474.52461704735,43060.85315118935,9.502240871157769,0,0.8241405248822241,0
65,55975.95560643524,67305.14528840178,8.607544772562093,1,0.28352963359486083,1
23,34530.883119331396,38788.749582220975,3.168361798044833,0,0.11149430297597429,0
45,87974.69962710477,32115.0636566224,1.1914830331218798,2,0.24603882075199612,0
34,51740.32960784773,179560.76454411467,12.079257953400909,1,0.6453034111177451,1
22,29277.128560496065,127138.7336956281,6.4105580498016925,1,0.8714170992146502,1
48,67134.74842940917,107014.6712850272,1.6546730375433516,0,0.4549993281843495,1
22,57960.96433018525,67171.15183265392,2.08512626996661,2,0.19361553008450694,1
55,57891.599709684386,145380.59055233843,5.793061810501927,0,0.637612045911859,1
20,41484.887906968186,58788.87803162735,3.2486888416640616,0,0.19693397122856382,1
40,59009.9144755607,139681.96471650514,0.4249719451889584,0,0.5702877022583487,0
54,44764.83419557811,56374.43616971819,0.7625398326157016,2,0.10229172268589581,1
54,61118.829032916845,67774.6149062164,6.845194159182466,1,0.8111350681407227,0
27,11901.110919787221,137914.11930589605,1.9917240521131356,1,0.8051666566984043,1
27,41322.530740416216,143191.36720778834,3.5428213616520594,1,0.5412554980396512,1
36,84443.1019561639,129873.64669483805,7.275467933648343,1,0.038182606218306825,0
34,34658.65089199399,47516.29421216026,6.955039134457238,1,0.28018541613219305,0
38,37923.23405013626,77663.65671385857,0.913698382292643,0,0.13828485126405166,0
31,41040.773231000494,107844.93705992567,0.5178875552175926,2,0.5234558380679524,0
26,25703.877282227135,57535.95190449542,4.4720627335916765,2,0.10173430227093205,1
63,10000.0,168548.13800646464,6.766868681315543,3,0.8697265059530425,1
18,45388.27202952774,1000.0,0.8069503168607784,3,0.8501642883772289,1
68,52717.18848163314,61063.02423154236,2.325719582624926,2,0.15609807483565452,0
62,48949.898629226955,74521.67485650841,10.211807743771242,3,0.6948880350068986,0
30,47102.42876104226,1000.0,14.43198109459805,1,0.6965032882875483,0
21,50860.817417007755,30188.54348819045,3.026320393536419,0,0.3967543960704384,0
18,70456.82943101529,131264.4756271034,0.41427794324923306,1,0.15299909191315897,0
66,46191.07628141566,101514.1818276482,1.4899851539633695,1,0.13210772225683298,0
57,38518.34845825461,178656.80110214514,1.3261463053191234,2,0.7394759514842324,1
49,44377.49030223827,177261.32229424093,1.3653712442738206,1,0.22017741385707634,1
51,61586.93519513551,121652.31893019733,3.404924265911898,0,0.6034537578449289,1
45,78240.53757086498,115661.91245003558,4.3760516740124284,2,0.8658816165382949,0
48,37437.125216616434,103296.55542894502,0.653446254862004,1,0.593099438200347,1
25,51978.67574057767,1000.0,11.007187489961296,0,0.9739623410983492,0
56,56767.14883871919,30272.02433369623,4.837575712659574,1,0.6455018928287893,1
43,30148.43986542354,105033.7751549467,4.547217765341866,0,0.31460311343120684,0
51,50408.34334425836,130801.28543738357,21.82250490398184,3,0.8524673317659941,0
20,20686.522853158098,114483.49060690703,4.946242679493509,0,0.3109123712700944,0
67,14618.993925212024,55376.751614217115,13.222501027214538,0,0.9715703795219163,0
29,57334.92815784514,146870.3141234748,1.6861614334490578,2,0.4777319450607802,0
18,42322.50517338434,174122.20143773183,1.373036211266467,0,0.9532470682622816,1
61,54045.608152424385,146899.480014567,3.6337130695191893,0,0.18359823712147239,0
22,49642.100459833,149479.96647952354,3.552575137598291,5,0.011398505229599287,1
47,30471.999026724054,72038.71010223945,1.284042354196768,1,0.19613129595865497,1
47,49094.91396071327,153796.70613503997,6.014128261115373,4,0.098368368086868,1
34,25337.973899702898,107287.93196638286,0.1504088639029769,1,0.7339560224032454,1
65,77819.44716002801,125577.77642610024,5.866094174321857,0,0.264545655177468,0
64,22880.593102800725,118271.59214123545,3.054868057370856,3,0.6394741894562697,1
40,46084.294580628375,93925.64472797945,5.839932588608989,1,0.6686570401686123,1
32,29154.568239055032,56999.87624388491,3.2416399814460153,1,0.6882453404132697,1
54,61408.42346721591,95893.16682229769,18.934398479095634,3,0.8326081212627535,0
38,43371.37257436995,149338.08087414113,2.037472963871883,1,0.14896585439240673,1
31,39626.66560757579,77926.20973435452,20.248654681835802,1,0.050464031446086244,0
19,67064.03090103109,144667.3631304073,0.3359044053767007,0,0.029705131037502608,0
28,50588.61183355104,136853.5335308836,5.756281549502206,0,0.10379000383066517,1
68,60332.88891871934,85053.13014900849,3.027689307394981,3,0.37918553593813875,0
56,30373.481269650703,169440.00518097886,8.633726024393988,1,0.9673759386810711,0
55,21903.661121449863,82222.6664404647,7.794105890086912,2,0.35322509778753874,0
51,52144.15924080267,175477.34313063158,8.052446897057466,0,0.4529229291033223,1
55,43623.07289010537,121706.34907704862,0.4976576821945486,1,0.814396720093835,0
67,62528.693449078884,99206.70407732432,8.640141678299543,0,0.918598019419543,1
51,48401.830946749,55609.93098311731,1.2042478937674246,1,0.9714415031622033,1
35,54101.506784692596,95586.98849324793,0.1300787900842239,2,0.8264512246683747,0
47,17532.34940117513,89812.02432527898,1.2278323809560352,2,0.5025160580479662,0
32,87768.73879228513,37085.18073745473,3.262763064614511,2,0.22947644783591536,0
44,46715.16029935936,89119.22886411664,6.7761370740109985,1,0.5983669561516127,1
68,63951.73940678398,59809.840995145714,1.2335483235510714,2,0.1967950467570745,1
51,33278.16659560747,129299.58844893909,0.5995940319670013,0,0.055724732249211706,0
69,56160.19804434682,165314.02378641014,5.191829350969255,0,0.9193539351426641,0
55,23943.104729505092,38654.216185237965,20.644070246062867,0,0.48479030591605,0
50,59041.35676519342,185615.38641834614,4.592344287412327,0,0.5082402238871366,1
41,42880.51831228334,93572.44828074351,5.8729983186540835,1,0.6092190260638908,0
32,50583.81007871135,51248.93075307429,4.118186797505319,0,0.45140855743900676,0
47,63959.48060260195,137887.73901040916,7.6242993148333325,3,0.44443046490121985,1
59,25349.193775594395,77677.27608724759,18.607926578927408,5,0.9151453175644294,0
68,36310.16538774406,95913.16619842529,3.9277295372434775,0,0.8165461289600618,0
34,59146.48562173531,79786.08778939606,2.69604414558718,1,0.21259219845075594,0
22,91964.42949093494,59163.103406755,9.842831502324863,4,0.2917776292205596,1
46,47238.35330677037,136199.8516200952,17.487717209425313,0,0.6606226401293537,0
21,61822.72235847865,85684.92985529064,0.6916093339097029,1,0.5710919190204653,0
27,47860.5706028304,28167.4103910377,4.315775892443659,2,0.7661593537709837,1
34,88844.91189512599,127553.00621079664,7.862155754445125,0,0.7276326213854861,0
27,15055.566660694887,39720.88244881223,3.81076531590475,0,0.7085472124462104,0
34,51892.42089338716,42336.99136623707,2.631362983201473,1,0.8802179108805163,1
37,17489.11932875878,159630.3102488658,5.324386160723485,0,0.7665530942153159,1
41,10000.0,40183.005039489406,1.5744311608639758,2,0.24284738853983678,0
22,55949.241062356334,1000.0,2.1472555009068546,2,0.8728371990202122,0
51,52789.95592294918,131143.0742480748,24.31754110590156,1,0.3355322051344013,1
23,44303.26124515597,84806.82852594348,5.05940310161579,3,0.9108944844680726,1
19,47876.11819920494,89117.24394309417,10.314979510347321,2,0.8242699647177867,1
30,111965.98868142515,84274.98033249,8.245274859576789,3,0.07408538955607702,0
60,44836.49723937131,111583.49695093634,5.2816815417624134,2,0.7712806145993083,1
60,60202.487225001496,62364.037904846606,9.185743214090953,1,0.5001141137920685,1
65,37012.70360772238,173805.74372828822,1.692480885072397,0,0.9771127582524629,1
28,55904.65150081206,26188.475984530087,5.068366459046882,0,0.45841893600901884,0
68,45235.32649888765,122243.74583385616,4.465355646493993,1,0.06700774772280249,0
64,41789.6303454054,132106.0501938292,4.86985877469392,1,0.2931365630727878,0
40,86377.9706440065,62017.411958331104,0.9234132728448147,1,0.43020942398506334,0
33,73543.69926368678,48813.277736109085,1.6234113412176177,0,0.5919176779904017,0
48,52734.93294798461,150858.7107085078,1.688973785377716,0,0.15210578397004748,0
28,10000.0,50456.96229916425,4.605840064640847,1,0.515082627268532,1
33,42779.815534948604,69666.80296247166,17.976377361514437,1,0.48347280208967136,1
25,104060.55128810168,144365.44812298732,15.402917328807499,0,0.8366625578379449,1
21,45386.76666720584,101737.06167695121,1.2886073889356382,1,0.30240291081530735,1
57,72064.35144107316,10142.816618544777,1.818103931793352,4,0.44951744397389237,0
21,78838.84803905201,187352.9572276757,0.18364095020912946,2,0.3886126636496263,1
42,54379.278317119504,73499.4620610017,2.544267763380276,1,0.6322313707591212,0
20,33163.56736263695,79862.13550467914,8.999183663752955,0,0.8361889846717717,0
49,10000.0,112789.21261631827,12.369936753738674,2,0.6756241324381823,0
20,63683.264172179086,131253.83985020363,1.3491877171055262,1,0.4650489957160312,1
44,33704.87994352904,198055.21456457334,1.544831403459988,0,0.6378296950517653,1
46,53523.00903775384,16996.592529715184,1.2477573079435853,1,0.322243962312318,1
49,25003.59320821272,141297.61044629727,2.15471131758851,1,0.14409984176356616,1
67,44695.249190595954,137150.48470250383,8.167613138040469,3,0.31971792444764024,0
68,50674.38109802106,93141.75445629416,5.204417677542631,0,0.4436895659334531,1
36,55371.871620885955,139363.68474081112,7.707516086578007,3,0.4392649330026619,1
38,27703.556252951716,146713.70088182733,4.3737182774701635,1,0.7376012424773637,1
22,73938.21897522705,30901.86075064978,1.4902318371462973,2,0.9363453609123943,1
35,38062.104305360575,187488.3252940415,1.2938159520049424,2,0.38895940259026596,1
45,16510.610790935098,22061.88734309291,0.045207284633102404,0,0.08644851877310678,0
59,47819.53160073073,43234.185938061346,7.593009928534842,1,0.03341318481876565,0
39,50687.5061805292,86910.61631879519,9.390549997606529,2,0.0039527704982638134,0
38,53211.788663435196,196247.02565935283,7.31118375825758,1,0.938100151746316,1
23,77242.64807370158,84587.16851233068,0.38657663117226454,0,0.995633351341769,1
18,45271.02326528281,98403.30549745947,7.182081228744761,1,0.051384077556340446,1
22,47607.60751262457,171603.93019522817,0.2342393871894367,2,0.3582087039266396,1
58,27936.31237533813,84984.09287172636,0.5579721179985949,1,0.6693451372953363,0
29,66411.07005775794,41078.164353466214,2.9033386799635323,1,0.17894539914167606,0
43,53686.18128156207,79138.25823808428,3.2327209270313952,0,0.5944371882052275,0
63,41599.44545411675,168539.59169028886,8.467322467775224,1,0.8136173598395464,1
51,11906.506130690723,103543.24985275682,5.689784563328317,2,0.858086429711447,1
66,78888.24390110176,196532.91295281297,0.8321633535430932,0,0.7064206771619143,1
31,25446.400710878857,136896.74631310775,1.281865328956392,0,0.08176417728222962,1
43,38174.43981260589,67759.55318032583,1.6820875084067928,0,0.34839578457648346,1
62,57166.890221520065,102553.81522325391,0.6600777815961166,2,0.9673427767710997,0
44,26068.84142766627,57339.09409290602,1.6958936839685603,1,0.1927550632417384,1
26,20129.80443493713,66578.3484675615,6.520773677545762,1,0.4539260735714209,1
43,10000.0,300000.0,1.3814129382537992,3,0.33417693465582066,1
64,64419.939058112715,150931.22550169055,9.019959315967798,3,0.20553828469295976,0
39,39096.27510547356,143054.89945033367,3.169836787462758,2,0.32353608755207564,1
64,108545.40184946661,68840.9842345968,1.949945615961715,1,0.18951867383388654,0
47,30112.89868738253,178479.20331405394,2.658698230830288,2,0.8772533541116465,1
60,31570.979531421573,154970.78008964687,6.180702413825667,0,0.17444328374868479,0
65,38692.14059429197,194081.06446788856,3.636547657886751,1,0.6235441683946658,1
34,54862.69310276978,191655.70741992246,0.036526413470742716,0,0.9423156128110944,1
43,40595.933224293774,26045.535595123903,12.776034872852989,2,0.9526457076278734,0
53,62246.64428005024,44508.02553650464,0.34137280660589475,1,0.600424668043393,0
18,30428.232200226914,49810.60922681818,13.95346602425462,2,0.2708959232689697,0
25,22368.165630728377,52802.96783337815,0.14278356414775553,1,0.2478978113176964,1
66,14035.705211817847,116172.61821301952,7.369715195694133,3,0.7474706794318502,1
52,10000.0,71659.82739520911,3.825092828367143,1,0.9807073247870837,1
69,39638.61961049886,203629.92703812593,3.5233281254061866,1,0.07759497895118295,1
32,43980.39375213556,195233.99410408188,0.3778140093796844,4,0.7894685813654329,1
64,37371.259450336336,99676.92029604802,1.3639345270759886,0,0.12298537956513,1
39,74868.11594374324,197766.3108074895,7.515204304792734,2,0.29818534709712874,1
31,74560.6041921627,174406.7313620101,11.093970015953369,0,0.5666236519805916,1
43,43303.94025110996,77464.67204113706,3.7657459673755738,0,0.2972246973231305,0
45,14121.57773616074,1000.0,2.1796993854970466,2,0.6502611749467293,0
40,38665.89783889894,89101.58075196353,0.30907494295075433,1,0.417195874621489,1
31,38003.57212165877,67768.89344607636,5.731327282859075,0,0.21911373306782067,0
41,36857.30075443884,110325.28125729151,1.6317445292154678,2,0.5309307478544176,1
19,36045.621922035105,104461.41434373746,0.28292432406457524,1,0.024009735158361356,1
62,36930.74208550386,103150.88294496143,5.4808522982824925,4,0.741078349912359,1
43,42269.167682044805,126184.23706895823,3.3249350664978614,2,0.5222888661055365,1
31,37289.178023688866,39373.90264581607,0.06017135974790606,1,0.946700317994948,0
68,54166.450172511846,120568.01387848539,0.5878630089689117,5,0.10278946921999055,0
24,57207.37431809722,78019.1923491497,6.00658050321795,2,0.7322922382284434,1
20,31787.098256350204,109999.10999318435,0.32894362126374554,3,0.300950393953876,1
64,75421.30652014067,147870.4922616095,10.048199407558192,2,0.3731486833446641,0
40,30398.753963187715,38780.01133894852,1.86493836131565,1,0.3484867222874096,0
63,17643.98772369326,85935.31736652153,0.4642316752211837,2,0.3580219178588273,0
60,57615.561427301036,94073.28829855678,7.130529709901358,1,0.4308349530771063,0
64,33651.8373117132,74286.55142146796,3.7161768958151633,3,0.021004850918864393,1
62,56425.82941514776,144991.47480664786,1.8310299042758127,1,0.846757356662869,1
35,10000.0,63980.58205997642,2.6052076584578105,2,0.8817959426719559,0
55,77849.11882966135,72229.98002788307,0.10822483439467455,1,0.03955653492947386,0
52,63445.868160808044,64504.04335239677,5.433891005690353,1,0.7760031935908491,1
68,19990.469016739968,154602.77057194008,2.2767471538408226,2,0.07227260970566407,0
32,20424.457523074285,75377.79437938916,6.25947419738443,2,0.8078135982846049,1
42,83445.31808195055,123002.2695441778,4.94660800169234,0,0.612987721822278,0
54,35252.401930040825,198785.2550615037,5.267059742635806,2,0.30635276167105463,1
45,33316.30302534753,96259.07898247073,7.872591578318238,3,0.6138825989735013,0
27,10000.0,155603.03400165786,4.986935617066458,1,0.506646103975624,1
56,42984.43588796892,183567.70420465642,2.712664554405337,3,0.6357548248117024,1
34,45445.60770328494,151359.5780020207,2.4708878880522827,0,0.475371777998587,0
56,64309.86193538971,99159.93420111298,0.6367930277638969,1,0.7728745916575913,0
39,22018.43143631049,132105.38794993068,7.558004936710456,0,0.045269537391796844,1
43,19594.264155187808,35631.07034323273,7.1587278060432835,0,0.3442823086944463,1
61,59019.25269552954,60997.842092502404,1.4137935080198885,0,0.5592867480866756,0
42,70134.6014245413,69766.24091840404,9.92727619627817,2,0.588243031068094,0
34,18576.952977642337,212030.60600871412,4.445849955075981,2,0.16954498698396991,1
30,71630.28172599482,59370.77428723665,3.257021737695989,3,0.07452960449773915,0
37,50750.83682973643,58626.16243690852,0.08825585498473176,1,0.020978620456929553,1
42,71836.10678149291,47803.95098755082,2.412334355868058,3,0.4130136247362677,1
21,48595.59276964767,127990.58809653803,5.1175811531570545,1,0.3303871766913352,0
27,10000.0,107131.06963344415,0.47016808207708954,1,0.5678079933573694,1
20,46960.65235367922,154337.94885132823,3.076925902196243,2,0.4495148352372438,0
58,71202.8763734254,133562.98330386772,25.130738479545627,1,0.39406805489675034,1
62,32125.079618325715,30980.507663796627,6.30339725776955,1,0.8433205930452905,1
35,42240.700621850956,59636.11149948146,3.9578908877792744,2,0.6215161489093242,0
64,46477.329928980434,168266.43741379108,3.807482206105464,0,0.646100730419729,0
53,10000.0,89835.08777115974,0.22375833130963227,1,0.38182638178203443,0
64,83426.95150874952,159379.59090090063,15.769472642592726,0,0.7768443161142473,1
39,31972.48640205651,92515.95260423415,13.167798566150267,1,0.15208757116482763,0
51,60114.70864945598,51617.17858557393,5.734886909103425,3,0.4020007294230954,0
64,48265.977277035825,84836.9611166647,0.5213147559081976,1,0.04717390506861696,0
25,75152.3811271872,51597.5102225152,1.1649209141536792,1,0.11543735286477286,0
57,58121.12244856162,71722.36187987881,1.016150336326499,0,0.08152585623027753,0
66,45301.51456958051,110046.2853282623,3.665457021972519,3,0.44143613157115325,1
61,32129.698149614396,125580.25451845102,1.1647314230959434,0,0.697324357253977,0
36,65957.01402764278,20490.43383728509,5.950358725645284,0,0.3126967106493197,1
59,12531.173920907662,99131.5996245451,3.939816157993276,4,0.0266110617237183,1
58,62917.80840551785,70669.21322201237,0.08907971322584239,2,0.7072083925113755,1
54,28019.104968902546,67579.25955205937,6.814007208356539,1,0.2074330671679081,1
23,75045.6732391328,106634.23095665385,1.0463803582097988,1,0.722674687812846,0
69,53225.990853253905,72477.4063655394,8.711565307329996,2,0.00735462496149375,1
43,62882.47535700217,169106.89974233368,2.192877049098231,2,0.3123421011780454,1
51,51639.77627649439,159403.093812553,2.0671311695719172,4,0.6212307464157539,1
62,14952.458097180068,159091.41469710198,0.05943857753707181,2,0.8711507704660503,1
23,32785.41673209323,75254.49022548491,22.00257566167485,0,0.7541284425726265,0
54,63447.78675222765,51875.05825403389,4.733805614270187,1,0.44961971993486716,0
50,53333.11634719688,104101.49646940577,2.7472273609851214,1,0.7185148028491137,1
39,73619.79810611345,92482.58168568664,0.5080677463469832,4,0.5375414072859619,1
38,58065.49126074344,69558.84187883176,6.0056852136894845,3,0.8133955560578191,1
23,30665.962185946806,41213.27766665193,1.6615179774023763,1,0.7720655495541976,0
23,34078.71724558732,97924.10153659643,22.232641622674343,3,0.9758521690469177,0
65,52058.347810464744,79796.52748737633,15.033699089383783,0,0.10493806764270608,0
21,10000.0,134417.35185190098,6.6457281140197555,1,0.3407049066854154,1
47,83468.8377124597,133255.30257607397,17.714714423781142,2,0.19237680548489577,1
28,58834.934727551146,155039.99027113584,0.5582001891162844,3,0.630768083582035,1
47,74540.69194097744,37035.222405998094,1.641932595353537,5,0.664027697899851,1
48,18387.92118381662,120052.91538468163,1.4600791735162078,2,0.20381068391882773,0
41,74891.30320710511,63626.714688316395,0.3736859343505749,1,0.4215526000290579,0
26,94629.97822055497,38979.28945944577,17.918382389185982,1,0.6021502225529055,0
20,23582.43289245365,78569.8881525645,0.3092391835056987,2,0.6589532016326924,1
68,65428.03589807533,153435.24900673088,9.713687575726112,2,0.10264698441252118,0
48,50022.19889374587,81384.08232147578,7.308569725418734,0,0.9210728280045265,0
57,19111.323035035115,178272.7329979556,2.356959662235745,1,0.03408311503660577,0
54,59857.6794370374,127443.92577601668,0.09493235162651206,4,0.9729424035528168,1
53,66672.06409674697,80295.47605097115,0.030572804328065403,1,0.31632582021877753,0
41,37977.46894662306,158002.42144532042,1.1407417767299317,3,0.31634557272841757,1
48,73318.33040510445,122269.83860571429,3.404873632299559,2,0.44602599547365085,0
23,16664.731864216046,53372.03057766473,3.06161599712455,1,0.6949583598960435,1
19,20104.87707100712,192940.13177902577,4.400910055771857,2,0.1596017836848187,1
37,52731.947911775045,112973.94115432382,7.391155997753818,1,0.25498477999575797,0
45,50507.705559445436,100939.8095992746,2.3688906374327847,0,0.9615726847890749,1
28,35668.5302315179,57223.366504719204,0.8739322587407177,2,0.8768421435822575,1
21,66191.88871943772,158976.91338038692,8.048412632458996,2,0.21239168479810921,1
32,60617.886284318985,125863.77136806533,2.0225079721669914,3,0.5730114352341639,1
23,67162.78141868032,131461.90901476203,1.6905411552064489,0,0.20360175051479712,0
66,47537.27129295465,74623.43282371157,7.226232727819658,2,0.5500612576007611,1
47,62051.60535956682,141705.02859550342,13.601077350402026,1,0.3657732950128433,0
55,41086.99393940011,145590.6796785401,12.323243102236365,0,0.36242473988900614,0
68,91076.37380173191,66561.08806094388,0.7392668983756084,0,0.6350698517641826,0
19,33749.084597560286,29150.49301595046,3.4974175988152685,2,0.251840848167051,1
32,92105.94858916625,129068.6529669462,0.4873491112759869,1,0.404259605194918,1
28,50697.75894178817,21332.65251971301,16.21788692237545,1,0.9252588494034135,0
25,22489.782208625147,107600.78889188897,1.2118095191255993,3,0.7553647993250375,1
43,77361.58700977202,77637.74476063464,1.0996783526359875,2,0.38328344328237185,1
68,52518.02776789918,160933.26053944606,10.985978174066869,2,0.23026186562166318,0
62,67022.48196760476,80357.80546163964,17.186800475358414,2,0.6590116303008936,0
61,74477.11837085187,155363.6486001902,5.980556589654472,0,0.8076896856124818,1
22,56759.111082900505,74289.5277818487,0.644880539668179,1,0.8607646812891324,0
23,38155.18310374371,149999.55025298055,3.3262556981537275,3,0.5642812798695664,1
43,69514.267553385,203017.07719184158,8.480567476179196,2,0.516799857011912,0
21,50015.11014909191,46597.64308168798,4.248738102934128,2,0.7196424013330508,0
36,63717.15637216838,114601.7860865454,0.7112455788289296,0,0.17576683370575252,0
37,10000.0,237439.12079550326,0.9430328277630158,3,0.8521389353538882,1
50,58939.63434019704,103329.44134514609,9.980713351538041,2,0.07392350448948981,0
37,37228.2834970994,103089.41351148242,3.7436077461781965,3,0.6030169007129474,1
66,83066.1927435706,139424.94736755098,6.118102372177114,0,0.5896935140789579,0
29,62461.7469577819,102054.04320473771,2.334542330908119,4,0.3107023151888315,0
64,54797.154916985935,14638.700271472379,3.801625460263114,0,0.035462857364521816,1
18,59726.199867004434,156614.36874194694,18.883777563297425,1,0.7178548722322042,0
43,30031.182942465635,1000.0,2.000172181940282,0,0.02417412315198486,0
31,82465.13381056108,79160.4174430829,5.616398118329531,4,0.17961168058899024,1
55,89827.40836833809,160371.28745783243,0.9467644369862566,1,0.5442368279638038,0
54,57858.27021096433,82172.87856786071,0.6490623548859744,0,0.939983031860934,0
